e8be6767f0844522b051d4fccfc27c404287324ce85e1719d2432cd0f44608adB;'[14-04-23 14:59]';1681480786;B;0.9143833719129131;0.49991558708489264;0.8393684296010573;0.0;'{{4,5},{8,8,8}}';24;33;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;10;0
e5a5403373a24f4688538c9db447db94f22f06434cc4cedec953366e30ef9f87B;'[14-04-23 15:00]';1681480800;B;0.6546910100343701;0.49977122489224;0.7647075175170588;0.0;'{{4,5},{8,8,8}}';24;33;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;10;0
4e242b5c378b63e3ce418abe10ea5185894834c9446d9be85a420af2bc2135f6null;'[14-04-23 20:30]';1681500641;G;0.5;0.59;0.51;0.0;'{{5,7,5},{6,9,3},{6,10,4},{6,5,9}}';120;75;'{{5,7,5},{5,8,2},{5,9,4},{5,4,8}}';106;52;12;1
b8eb3d5dc8cc647676273353fe563e98a95aefb20903bdff2176e10a99fe4492null;'[14-04-23 20:31]';1681500686;G;0.5;0.59;0.51;0.0;'{{8,4,9},{7,5,2},{6,10,3},{9,10,5}}';101;78;'{{8,2,7},{7,4,2},{6,8,2},{9,7,4}}';77;52;12;0
66986967dde3c9a487c2ef1aa22b24326d66d797cf84daf74ff8b75d3854620dB;'[14-04-23 20:31]';1681500712;B;0.9182795880692434;0.5000000405642856;0.7612900592444952;0.0;'{{4,5},{8,8,8}}';24;33;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
f9c71773cc3a4d86b3183aa85fc12fec73b9e55c3e86d5c3183705715d8b2858B;'[17-04-23 19:07]';1681754847;B;0.6961713123859823;0.49995644003072887;0.7963655240181856;0.0;'{{4,5},{8,8,8}}';24;33;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
3398f9aece8ae733e20444310d1c0ffa37c9bef8c26e941548973cc93793a3d6B;'[17-04-23 19:07]';1681754861;B;0.8924871945122101;0.4999578057556232;0.712924721371242;0.0;'{{4,5},{8,8,8}}';24;33;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
630d4ca89296291d4f2f64fc4573b2575ba1f4383216a43aef8d83bfc3470917B;'[17-04-23 19:42]';1681756959;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,5,5,2,1},{5,4,5,4,3},{9,3,5,8,9},{1,2,10,3,5},{3,9,7,9,10}}';697;129;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
1e4591d5a1cae1b60250d6f801ea59c0f2e5a405c4e6f52a14eba3c3bdf33d4bB;'[17-04-23 19:42]';1681756960;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{9,3,3,3,8},{4,0,9,7,4}}';55;50;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
c968c969f15c40566f0fd52c8d99d1b12e256f82516c4b3d1167a61a013829eeB;'[17-04-23 19:42]';1681756960;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{8,9,9},{4,9,8},{0,4,11}}';77;62;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
f76ee94371985a66a47839b6791efb93d05bf8c6f54d238e9fde7409e9eeb797B;'[17-04-23 19:42]';1681756961;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{8,10,2},{7,4,1}}';6;32;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
e02356c578fd4bc6ce25f55842cd3c797410c4fc516495c56060bd08aac17f4bB;'[17-04-23 19:42]';1681756961;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{4,2,6},{5,4,2},{3,7,2},{0,4,8}}';90;47;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
615ba2db3be3be4d078788104343f2ce0416c331bec5615e0d6daebe0a5e777bB;'[17-04-23 19:42]';1681756962;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{9,6,10},{10,11,4},{1,7,8},{9,8,6}}';125;89;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
65c9b07c343295946fe74b23b97eeb620aa644a76fa10a7dee801d1813e3e7c9B;'[17-04-23 19:42]';1681756962;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{8,1},{1,8},{7,1}}';10;26;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
fb57c32d9eb692b6b1f5c71a59aeaaf1295ba62630553705f759c6f45564c5b9B;'[17-04-23 19:42]';1681756962;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{5,5,9},{6,1,5}}';11;31;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
139e62393f3de4e9e8c47d4897771909a4f426d094afa9bd21e2de9a6c88e12bB;'[17-04-23 19:42]';1681756962;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{0,7,10,6},{11,6,4,7}}';35;51;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
2ac3ad17d11451c617a48f906fcf49823067728702ab28e8d08034eb55e02b50B;'[17-04-23 19:42]';1681756963;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{6,0,8,1},{9,3,2,9},{10,2,3,7},{5,10,2,1}}';143;78;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;10;0
401b5f588e534fbd27477642ae9e7700bd479ff75442c0811cd9e0c9bb187349B;'[17-04-23 19:42]';1681756963;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{6,6,1,4},{1,6,3,4},{0,7,0,8}}';86;46;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
df14fdd63d0e7b3bbc0b8daf6ab64c56f85326c31da67626ca87e269285c870cB;'[17-04-23 19:42]';1681756963;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{3,0,8,7,3},{1,2,2,5,7},{4,2,0,4,6},{0,9,6,4,6}}';296;79;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
5efe58bc2b61ff1b7ef2e4f59f2a4c07118b38e27d75354a3e5ef9e7629126e5B;'[17-04-23 19:42]';1681756963;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{3,5},{8,4},{1,3}}';10;24;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;4;0
0776a092192b9173698ac3f675704c794082505a1c90274a0c8215edc3424192B;'[17-04-23 19:42]';1681756963;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{6,4},{1,5}}';5;16;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;25;0
791978f5176047ff280e772c5aae9ca877f7cf4cd7d630003a3e065440515476B;'[17-04-23 19:42]';1681756963;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{9,4,5,1,5},{4,3,1,4,0},{7,11,7,5,10},{8,5,5,3,2}}';273;99;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;10;0
9f420b7c0db105d4ce6b8f73cb3361b77fc1af2d1608f55f7c49c4c53492abb0B;'[17-04-23 19:42]';1681756964;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{5,7,4,2,7},{10,9,10,5,2},{1,5,5,3,7},{5,5,8,11,1}}';330;112;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
2dbf45da86fa9079a90f97f84526c4eda360d707dfb95dd81417d5cf8378328cB;'[17-04-23 19:42]';1681756964;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,6,6,0,5},{3,6,5,5,8}}';63;46;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
f5a44009010d730876c31e0c1f78e35fa40eb7f47ec7fff533bdc895a8e8317bB;'[17-04-23 19:42]';1681756964;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{1,5,10,10},{3,7,3,7}}';34;46;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
cdce89a2401053437a5650b915f61cdf773df5bb398ab1c005ff47d6e1a01ad6B;'[17-04-23 19:42]';1681756964;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{7,2,7,2},{1,8,9,0},{4,1,12,0},{3,4,9,8},{4,8,8,5}}';370;102;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
057fcabb1fe7925a10fc1c8958d973f52a5d8622e55d4711d68d5cbb62fb6754B;'[17-04-23 19:42]';1681756964;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{4,5,7,7,6},{4,10,1,1,6},{2,9,3,7,1},{0,6,8,5,4}}';278;96;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
c23815e4762fc985b11dab229c9fe453e8b5ca9d74095361df5d738159468220B;'[17-04-23 19:42]';1681756964;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{5,3},{3,7},{8,5},{1,1},{3,4}}';36;40;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
d260a037e30870e46db04583d98a3142247b10077e5a66ea66c8421d8dcc594bB;'[17-04-23 19:42]';1681756965;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{9,4},{3,0},{4,9},{3,8}}';42;40;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;16;0
593864b032466d0a6c684f074f162ccdff9c8386adba99a421b3e1055345e2c1B;'[17-04-23 19:42]';1681756965;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{4,4,2},{4,3,6},{4,9,9},{1,0,9},{0,1,2}}';143;58;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
595c384219b856ddfc79258db2ce7e62a73bbb9344b528d482e24ae5de2423c7B;'[17-04-23 19:42]';1681756965;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{0,2},{8,6}}';6;16;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
767536a3471ada89cfe7499eb88386cd91c30f84cabf742b6d4e413fdd78cff6B;'[17-04-23 19:42]';1681756965;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{6,6},{0,8}}';8;20;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
8c0d349d602fd66e0f0e8e5847ea566e632b34cbbe28595713057572a33e1aaeB;'[17-04-23 19:42]';1681756965;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{7,8,5,8,10},{3,2,8,6,6},{2,3,4,8,6}}';178;86;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
5f262a81ef90fc77526235c4aaeb66ffab052119e5cf309fda35d480971b1740B;'[17-04-23 19:42]';1681756965;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{7,9,7,9},{3,7,1,8},{5,5,8,3}}';93;72;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;4;0
cad4372024deb509921de52bbebd216ef969064136695ccc08a6d0e1ed6377b6B;'[17-04-23 19:42]';1681756965;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,9,10},{8,8,3}}';14;40;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
7c18cc207a33a87cea1b5246af938ec27cca43958378318ed24aa0eb59224c59B;'[17-04-23 19:42]';1681756965;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,3,7},{10,8,3},{7,3,7},{1,4,4},{2,2,0}}';92;63;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
1b192cf9f9eacd98268596357ef63abae90fef8279cfad2fd37251adebf28703B;'[17-04-23 19:42]';1681756965;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{6,9,8},{2,2,10},{6,4,4},{5,7,5}}';97;68;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
eaaecb94f17531820295be9be3ff8d06e668671865352ede5b36ac6dc1ecef90B;'[17-04-23 19:42]';1681756966;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{11,6,3,3},{10,4,7,7},{2,9,9,7}}';135;78;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;10;0
4f3332a15a0c6abd19b91a7dd77f385ee8732c57fe90e75d2a1edbe20d43c31cB;'[17-04-23 19:42]';1681756966;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{7,10,5,0},{3,2,3,5},{0,2,10,5},{1,8,0,1}}';130;62;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;4;0
8d5594b8bb3bedaa50eb2a3f6c54f0fcc13bc3076abd5f7303c198f6e72776f5B;'[17-04-23 19:42]';1681756966;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,0,2,6,6},{0,6,7,8,8},{1,7,8,10,6},{4,4,1,8,10}}';440;104;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
694b4c5d45609ca0f593395b9d410f5e993591f105c0ed15543c1701e38492c1B;'[17-04-23 19:42]';1681756966;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{4,9,5,10},{0,5,8,6}}';39;47;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;4;0
eadc744401612eea3ea84515da0d3d72ee187fd67e909a2fe55ad42a2adc19a8B;'[17-04-23 19:42]';1681756966;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,8},{1,9}}';9;20;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
3a507b80d74ebeb8506b9b76ec2afafc2f8aa7658548545cac8ea900cd9a6f51B;'[17-04-23 19:42]';1681756966;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{7,5,4},{4,7,4},{1,7,9},{3,6,7}}';125;64;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;12;0
43343c1a18f5754856e2426b251e3653b1cdf93b47e919d85bef56b03bf0cb68B;'[17-04-23 19:42]';1681756966;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,2,8,2},{2,1,3,10},{2,8,3,3},{7,5,10,2},{1,3,3,2}}';236;79;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;9;0
0b29440fd1aa7401c7947ba870156c5da1537ba5c52035a8ef99a123adcb31f2B;'[17-04-23 19:42]';1681756966;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{5,10,5},{2,5,7},{11,5,7}}';57;57;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;4;0
4643e73bcf4e8ecdf04f6793f2b5f18dbbf47a01e97cfa3592b6f42edb7ae020B;'[17-04-23 19:42]';1681756966;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{4,7,0},{8,6,1}}';8;26;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;15;0
c96b26c04cdf65ec020796e0d516a70ef88fca321309aedbdc97b974af4e8b4dB;'[17-04-23 19:42]';1681756967;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{6,4,3},{9,6,8},{6,9,10},{8,11,5},{7,5,8}}';227;105;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
c6cf012716af53a425848411173c366587453fba624b844e2f9dc8be956c7955B;'[17-04-23 19:42]';1681756967;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{7,1,7,5,6},{7,11,5,11,9},{8,1,2,0,6},{7,0,4,5,3},{9,5,7,0,3}}';377;129;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
6767ee7cf02297e88425fbfa825c41de8242d1cb7a6c191a3f67d2aab5151ef5B;'[17-04-23 19:42]';1681756967;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{8,8,9,4},{6,9,5,8},{7,2,5,3},{9,1,8,9}}';217;101;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
cb9bd9877199d447dee37482778c3f183a91440e6ae33157e7b41446744a5ab4B;'[17-04-23 19:42]';1681756967;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{9,10,9,6},{9,1,2,8}}';29;54;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
23537280be78d6d985cbd393a207cf0146c6a212605152079aac4b6ed2a820a4B;'[17-04-23 19:42]';1681756967;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{9,1,9,4},{3,5,8,6},{9,6,5,6}}';107;71;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
1b68a4f0a04001b093162ec4dfe3632a67736ba130ab7658809a8152457e637aB;'[17-04-23 19:42]';1681756967;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{10,3,5,6},{6,7,6,6},{8,8,0,2},{6,9,1,5}}';143;88;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
5e98b44001e0fe3faeffa856dae4887b47558d270d0452c357c4d71066355300B;'[17-04-23 19:42]';1681756967;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{7,6,4,2,7},{9,1,1,2,2},{0,7,10,10,7}}';187;75;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;20;0
fe9e719d1de351d49ce3e109b504e372fb71012531351fbcf69a54479f3302a6B;'[17-04-23 19:42]';1681756967;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{5,6,9,2,5},{6,7,3,1,1},{7,9,9,5,1},{5,5,3,1,9}}';262;99;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
75304eaf62350f9a47be90fd053099173e8324ba5238d52cedf74418c4a31caeB;'[17-04-23 19:42]';1681756968;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{5,6,4,4,9},{7,5,4,4,3},{5,5,8,0,5},{3,7,4,7,6}}';299;101;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;10;0
c9e1b9dff0953a4f13d38a9a063b4f5d8d259327ca939d90b05024f951bc13dfB;'[17-04-23 19:42]';1681756968;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{4,7,9,3},{0,8,9,8},{10,4,3,5}}';100;70;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;10;0
32770b173064bf69de74d03b79c36714a365326bb73ac1d2232c545d302cbff6B;'[17-04-23 19:42]';1681756968;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{8,8},{9,8},{5,8},{7,10},{6,9}}';90;78;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;8;0
f6be8b0993a2ef6b31a62203b3a42a1291f49947ea8c381d938f96e845815e6dB;'[17-04-23 19:42]';1681756968;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{10,10,2,8},{2,11,10,10}}';61;63;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;9;0
4304e3f9e4c213888f3c5f046c870ba2776c4c223e8adbc9541cc113aead94f9B;'[17-04-23 19:42]';1681756968;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{1,8,0},{0,5,7},{9,11,4},{8,3,7}}';108;63;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;20;0
97d35a017fe2262584cf05959ddfbbc354dd5a81fd2467e04795c72c8012ad34B;'[17-04-23 19:42]';1681756969;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{10,3,1,5,4},{4,2,4,7,9},{9,2,10,6,10},{7,6,4,5,7}}';398;115;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;15;0
6e69f1e854ca362e8a82bdef353ffaddeb83a09162330812ad505a9d3e1ca383B;'[17-04-23 19:42]';1681756969;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,9,9,9,6},{12,10,4,4,10},{2,5,10,9,4}}';206;105;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;4;0
c7d17a25f09fe611641753b490743a5324aa2dd180ec3323c55153e1f39e39a1B;'[17-04-23 19:42]';1681756969;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,1,4,10,3},{3,6,0,9,9},{1,8,9,2,5},{4,7,6,9,6}}';383;104;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;20;0
01dbbda0c3dc83f598187230b79427ddc8461cd8c9568368af85636b333fd3f7B;'[17-04-23 19:42]';1681756969;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{9,9,2},{4,9,6},{4,7,1},{3,9,2},{8,8,2}}';126;83;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;4;0
cf4a5a82abae3fd0b1e2df3fdbfa9954df0cc3acd3d27f5c6613552743dae6d2B;'[17-04-23 19:42]';1681756969;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{7,11,8,0,5},{8,1,8,4,8},{2,8,4,3,3},{1,2,2,7,2},{0,5,11,7,1}}';448;118;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
4dcffe2ee89011fa08d54562d1624485e98526917e7887ba448f5296afae7e51B;'[17-04-23 19:42]';1681756969;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{5,7,2,3},{3,8,8,8}}';48;44;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;10;0
7bc1c9030b1ffb96f167a40e70dd274b3c1bb35a273940d44b47dbbf8fcf0d69B;'[17-04-23 19:42]';1681756969;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{5,5,5,9,10},{5,10,3,9,5}}';63;66;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;25;0
24d2e7af8ae3001a52322c5a6df6e0013b61b40ddc388ea0e7be147c43942d5fB;'[17-04-23 19:42]';1681756969;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{5,9,2,9,5},{5,8,2,6,4},{3,4,1,7,6},{4,3,10,1,6},{2,6,4,8,4}}';514;124;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;9;0
50ea0d6dba94bb034f399018a37b76d13f9c9c2b62a5baa6258dfff368a0ade3B;'[17-04-23 19:42]';1681756970;B;0.6246809213781709;0.5000420127166204;0.8547789967686314;0.0;'{{2,1},{7,0},{2,2}}';4;14;'{{0,1,2},{1,2,3,4,5,6,7,8,9},{1},{2,1,0}}';243;52;6;0
